KEN-11-foliar-yolov8-zenodo,"Annotated Dataset for Potato Foliar Disease and Healthy Leaf Detection (Septoria, Early Blight, Late Blight, Healthy)",kentang,Alternaria / early blight (1.057 kotak); Lancha / late blight Phytophthora infestans (1.072); Septoria (548); Sana / sehat (383),campuran (gambar + kotak-batas YOLOv8),"JPEG 1024x1024 + label YOLOv8 .txt + data.yaml, dalam ZIP",3060,Zenodo,https://zenodo.org/records/20247345,CC BY-NC 4.0,2026,2026-08-25,datasets/priority/kentang/KEN-11-foliar-yolov8-zenodo,678792664,a3ad0a198f6df2c92ffc08f22baab623989f3d01a8e7e878528889d6be3446ab,diunduh,terverifikasi,"DOI 10.5281/zenodo.20247345 (versi 20247346). Pembuat: Cuaycal Tirira, Diego Ernesto (Universidad Tecnica del Norte, Ekuador). BERHASIL DIUNDUH pada percobaan kedua setelah pembatasan laju Zenodo reda; unduhan diselesaikan dengan curl -C - (resume) karena melewati batas waktu harness. Ukuran 678.792.664 byte sama persis dengan yang dinyatakan Zenodo. Terhitung 3.060 gambar + 3.060 kotak (0 label kosong), SAMA PERSIS dengan klaim; split train 2.448 / valid 306 / test 306 dengan proporsi kelas terstratifikasi. LISENSI NON-KOMERSIAL - satu-satunya NC dalam panen kentang; tidak boleh dipakai bila produk turunannya komersial. PERCANGGAHAN: data.yaml bawaan menulis 'license: Private' (proyek Roboflow agronorteai/deteccion-de-enfermedades-en-hoj-s1dkz v7) sedangkan Zenodo menyatakan CC BY-NC 4.0; yang mengikat adalah Zenodo. DUPLIKASI SEBAGIAN: 2.152 dari 3.060 citra berasal dari PlantVillage (klaim agen tomat TOM-01), jadi tambahan bersihnya hanya ~908 citra lapangan Ekuador - jangan dijumlahkan begitu saja. Tepat satu kotak per gambar, jadi ini klasifikasi berbungkus format deteksi, bukan deteksi banyak objek. Diproses berat: padding putih ke 1024x1024 + CLAHE. Satu-satunya sumber kelas Septoria pada kentang, dan satu-satunya daun kentang berlabel YOLO siap latih."
KEN-12-phytoscope-zenodo,PhytoScope: A Public Benchmark Dataset for Multi-Crop Disease Detection and Localization,multi-tanaman,penyakit multi-tanaman dengan lokalisasi (rincian kelas belum diverifikasi),campuran (gambar + lokalisasi),belum diverifikasi,belum diverifikasi,Zenodo,https://zenodo.org/records/21383492,CC BY 4.0,2026,2026-08-25,datasets/additional/TOM-12-phytoscope-lapangan,,,ditolak,tidak-berlaku,"DOI 10.5281/zenodo.21383492. DUPLIKASI DICEGAH: sudah diklaim agen tomat sebagai TOM-12-phytoscope-lapangan (benchmark deteksi & lokalisasi penyakit multi-tanaman, 25 tanaman, format YOLO, citra lapangan) di datasets/additional/TOM-12-phytoscope-lapangan. Tidak diunduh ulang sesuai KETENTUAN bagian 4. Cakupan kentangnya perlu dirujuk dari direktori milik agen tomat. Catatan tambahan: zenodo.org juga menolak jaringan ini dengan HTTP 403."
KEN-13-soil-weather-zenodo,Soil-Weather Multivariate Crop Disease Dataset,multi-tanaman,penyakit tanaman dikaitkan peubah tanah dan cuaca (rincian belum diverifikasi),tabular,belum diverifikasi,belum diverifikasi,Zenodo,https://zenodo.org/records/19885785,CC BY 4.0,2026,2026-08-25,datasets/additional/TOM-10-cuaca-tanah-tabular,,,ditolak,tidak-berlaku,DOI 10.5281/zenodo.19885785. DUPLIKASI DICEGAH: sudah diklaim agen tomat sebagai TOM-10-cuaca-tanah-tabular (250.000 observasi tanah+cuaca+penyakit) di datasets/additional/TOM-10-cuaca-tanah-tabular. Tidak diunduh ulang sesuai KETENTUAN bagian 4. Ini kandidat bahan EPIDEMIOLOGI terkuat yang ditemukan - rujuk direktori agen tomat untuk memeriksa apakah kentang termasuk di dalamnya. Catatan: zenodo.org menolak jaringan ini dengan HTTP 403.
KEN-14-fenotip-multitahun-zenodo,"Multi-year phenotypic dataset of potato genotypes evaluated for agronomic, biotic stress, and tuber traits",kentang,skor infeksi lapangan: Late blight (Phytophthora infestans); Virus; Rhizoctonia solani (patogen black scurf); plus hama Aphid (vektor virus) dan Mite,tabular,"XLSX 4 lembar (2022, 2023, 2024, Traits)",426,Zenodo,https://zenodo.org/records/21774103,CC BY 4.0,2026,2026-08-25,datasets/priority/kentang/KEN-14-fenotip-multitahun-zenodo,81922,4553d835d9f1ea650656b7bec2d77523682b48c608afa581d0b193f2e3e15965,diunduh,terverifikasi,"DOI 10.5281/zenodo.21774103 (versi 21774104). Pembuat: Quang Le Hoa; Ngoc Nguyen Tuan; Thi Nguyen Son; Thi Nguyen Thuy. BERHASIL DIUNDUH pada percobaan kedua. Diurai dengan zipfile+ElementTree langsung atas XML di dalam XLSX (tanpa menjalankan makro). 3 lembar tahun masing-masing 142 baris data x 29 kolom, 47 genotipe unik yang sama lintas tahun sehingga dapat dipasangkan; lembar Traits memuat kamus 26 sifat. NILAI KHAS 1: satu-satunya berkas tabular dalam panen ini yang mengukur Rhizoctonia solani di lapangan - menutup dari sisi tabular celah black scurf yang hanya punya 49 gambar di KEN-01. NILAI KHAS 2: asal Vietnam utara, dataran tinggi tropis Asia Tenggara - ANALOG AGROKLIMAT TERDEKAT dengan Dieng/Pangalengan/Modoinding di antara seluruh sumber tabular (bandingkan CIP di Peru dan KEN-09 di Kenya). KETERBATASAN: skala skor infeksi tidak dijelaskan sehingga hanya dapat ditafsir relatif; tidak ada AUDPC dan tidak ada pengamatan berulang dalam satu musim, jadi tidak bisa memodelkan kurva perkembangan penyakit; tidak ada cuaca/koordinat. Nama kolom memuat baris-baru di dalam sel ('Virus\nInfection ') dan spasi di ujung - perlu dinormalkan."
KEN-15-stagewise-hawar-zenodo,Supporting data for: Stage-wise detection of late blight in field-grown potato,kentang,hawar daun bertahap: Healthy / ILB (Initial Late Blight) / ALB (Advanced Late Blight) - PERINGATAN: ketiga label ini TIDAK disertakan dalam deposit,campuran,"JPEG 640x640 + 16 CSV evaluasi model + dokumentasi, dalam ZIP",1561,Zenodo,https://zenodo.org/records/22059910,CC BY 4.0,2026,2026-08-25,datasets/priority/kentang/KEN-15-stagewise-hawar-zenodo,146597826,59e902c87dddf41d1f8dd4ffbfed296d5ab970fac82cdfaffe1e4edfca498554,diunduh,terverifikasi,"DOI 10.5281/zenodo.22059910. Pembuat: Sunny Kumar Sharma; Hifjur Raheman (naskah Cogent Food & Agriculture 2026). BERHASIL DIUNDUH pada percobaan kedua. Terhitung 1.561 gambar, SAMA PERSIS dengan klaim, TETAPI hanya 1.544 unik: pemeriksaan SHA-256 per berkas menemukan 17 pasang identik bita per bita, jadi cacah citra asli yang sah adalah 1.544. Uji irisan hash terhadap 2.152 gambar kentang PlantVillage (dibaca dari arsip agen tomat) memberi 0 hash bersama - tidak ada tumpang tindih bita; plus 16 CSV, 2 MD, 1 TXT, 1 CFF. CITRA ASLI LAPANGAN TAPI TANPA LABEL: berkas DATA_PROVENANCE.md di dalam arsip menyatakan secara eksplisit bahwa label kelas per gambar, anotasi kotak-batas, manifes split train/valid/test, prediksi mentah, dan log/checkpoint TIDAK disertakan karena tidak tersimpan di arsip proyek, dan penulis memilih tidak merekonstruksinya. Ke-16 CSV adalah keluaran evaluasi model (kurva loss, mAP, presisi-recall, matriks kekeliruan, metrik per kelas, sebaran confidence/IoU, ablasi) plus angka transkripsi dari naskah - tidak satu pun memetakan image_N.jpg ke sebuah kelas. Untuk dipakai, 1.561 citra harus dianotasi ulang dari nol. NILAI: sumbangan citra daun kentang ASLI terbesar kedua dalam panen ini setelah KEN-01, dan satu-satunya yang membawa gagasan hawar BERTAHAP (awal vs lanjut) - pembedaan paling berguna secara praktis karena pada tahap awal penyemprotan masih ada gunanya. Tanpa EXIF sehingga tanggal/lokasi/perangkat tak dapat dipulihkan; sudah diseragamkan ke 640x640. Asal India. Kejujuran deposit ini patut dicatat: penulis merinci apa yang hilang alih-alih menyamarkannya."
KEN-16-pldd-up-lb-mendeley,"PLDD-UP: Potato Leaf Disease Dataset from Uttar Pradesh, India (subset LB.zip saja)",kentang,LB / late blight - hawar daun (Phytophthora infestans). Kelas EB (early blight) dan Healthy TIDAK diunduh.,gambar,"JPG/JPEG dalam ZIP, datar dalam satu folder LB/",6116,Mendeley Data,https://data.mendeley.com/datasets/3j4nfkvp2n/1,CC BY 4.0,2026,2026-08-25,datasets/priority/kentang/KEN-16-pldd-up-lb-mendeley,2323338293,f4d31182b5d2f147c256e1c73838eac9b17592b89ed2b1ae394f58863e74a447,diunduh,terverifikasi,"DOI 10.17632/3j4nfkvp2n.1. HANYA LB.zip yang diunduh (2,32 GB, muat di bawah batas 3 GB); EB.zip 2.766 MB dan Healthy.zip 3.683 MB TIDAK diambil - dataset penuh 8,77 GB. SHA-256 terhitung COCOK dengan hash terbitan Mendeley (f4d31182...e74a447) dan ukuran byte sama persis. Terhitung 6.116 gambar, SAMA PERSIS dengan klaim penerbit untuk kelas LB. ASLI, BUKAN AUGMENTASI: tidak ada awalan aug_ atau direktori jenis augmentasi; nama bergaya kamera berurut 'late-blight (N).jpg'; rerata 0,39 MB/berkas (bandingkan 4-5 KB thumbnail augmentasi di KEN-02/KEN-08); 32 dimensi BERBEDA (augmentasi berkelompok menyeragamkan ukuran); cacah tidak bulat. TAPI KLAIM 'ORIGINAL RESOLUTIONS' PENERBIT TIDAK SEPENUHNYA BENAR: pengukuran header JPEG seluruh 6.116 berkas menemukan 975 gambar (15,9%) berukuran TEPAT 224x224 - ukuran masukan CNN baku yang mustahil jadi keluaran kamera - dan blok itu menempati indeks bersambung 13..1029, pola khas kumpulan gabungan dari sumber lain yang sudah dipraproses. Hanya 25,9% (1.585 berkas) berdimensi kamera resolusi penuh. DUPLIKAT: 6.116 berkas -> 6.069 hash unik (40 hash muncul >1x, 47 berkas berlebih). Selain itu 92 indeks punya sekaligus versi 224x224 dan versi berdimensi lain, yang bisa jadi foto SAMA pada dua ukuran dan TIDAK terdeteksi hash; cacah asli paling konservatif 5.977. TUMPANG TINDIH: 0 hash bersama dengan KEN-15, dan 0 hash bersama dengan 2.152 gambar kentang PlantVillage (dibaca dari arsip agen tomat TOM-01). Uji tabrakan nama case-insensitive: 6.116 nama unik, 0 tabrakan, 6.116 berkas terekstrak - tidak ada yang tertimpa. KETERBATASAN: hanya SATU kelas, jadi tidak bisa dipakai sendirian melatih pengklasifikasi - perlu kelas pembanding dari dataset lain. Tidak ada anotasi kotak-batas. Asal Uttar Pradesh India, musim Rabi Okt 2025-Mar 2026, lapangan nyata."
KEN-17-diamant-tuber-mendeley,Diamant Potato Dataset for ROI and Surface Defect Instance Segmentation,kentang,cacat permukaan umbi (surface defect) + segmentasi ROI umbi terhadap latar,campuran (gambar + anotasi segmentasi instance),ZIP,belum dihitung,Mendeley Data,https://data.mendeley.com/datasets/4vty9rz7zw/1,CC BY 4.0,2026,2026-08-25,,8942000000,,terlalu-besar,belum,"DOI 10.17632/4vty9rz7zw.1. Total 8,94 GB dalam 2 berkas: roi_dataset.zip 5.024 MB dan defect_dataset.zip 3.918 MB - KEDUANYA melampaui batas 3 GB/dataset, jadi tidak ada subset resmi yang muat. Kultivar Diamant dari tiga pasar di Dhaka (Ashulia, Banasree, Khilgaon), Bangladesh; pipeline dua tahap untuk sortasi mutu ekspor. Ini kandidat TERBAIK untuk 'potato grading dataset' berkotak/bermasker - prioritas tinggi bila batas ukuran dinaikkan."
KEN-18-mikroskopi-umbi-figshare,A large-scale optical microscopy image dataset of potato tuber for deep learning based plant cell assessment,kentang,"BUKAN penyakit - penilaian sel/jaringan umbi: gradasi fisik (ukuran L/M/S), morfologi (area penampang), dan zona jaringan (inti dalam/luar)",gambar,RAR berisi citra mikroskopi brightfield,15938,figshare,https://figshare.com/articles/dataset/12206270,CC0,2020,2026-08-25,,37504400000,,terlalu-besar,belum,"DOI 10.6084/m9.figshare.12206270. Satu berkas RAR 37,5 GB - 12x batas per dataset. 9.811 citra tanpa pewarnaan + 6.127 citra terwarnai. Terkait makalah Scientific Data (10.1038/s41597-020-00706-9). CATATAN RELEVANSI: ini penilaian SEL umbi di bawah mikroskop, BUKAN diagnosis penyakit - nilainya untuk kentang rendah meski subjeknya umbi. Lisensi CC0 (paling longgar dalam panen ini)."
KEN-19-sfld-solanaceae-mendeley,Solanaceae Family Leaf Disease Image Dataset (SFLD),"multi-tanaman (terung, kentang, tomat)","daun sehat dan sakit dari tiga tanaman Solanaceae; kategori bakteri, jamur, dan virus",gambar,(berkas sebenarnya di Google Drive; rekaman Mendeley hanya berisi image.png + penunjuk .txt),2593 asli + 17000 augmentasi,Mendeley Data,https://data.mendeley.com/datasets/sd5m3mgvvx/1,CC BY 4.0,2026,2026-08-25,,,,ditemukan,belum,"DOI 10.17632/sd5m3mgvvx.1. REKAMAN PENUNJUK, BUKAN DATASET: rekaman Mendeley hanya memuat 2 berkas (image.png 939 KB dan SFLD_Dataset.txt 133 byte). Isi txt: 'SFLD dataset can be accessed using this link:' diikuti tautan folder Google Drive. Berkas sebenarnya tidak ada di Mendeley, sehingga tidak bisa diunduh lewat curl; folder Drive publik tapi butuh perkakas khusus Drive untuk unduh massal. Memuat KENTANG dan TOMAT - relevan bagi dua agen. Struktur hierarkis: subset asli (2.593) dan subset augmentasi (17.000)."
KEN-20-sampel-hawar-lapangan-mendeley,Sample dataset - Enhanced Field-Based Detection of Potato Blight in Complex Backgrounds Using Deep Learning,kentang,"hawar (blight) pada daun kentang di latar lapangan kompleks, berbagai lokasi dan waktu",gambar,305 berkas JPG lepas (tanpa arsip),305,Mendeley Data,https://data.mendeley.com/datasets/pbnw43s6kt/1,CC BY 4.0,2025,2026-08-25,,1015000000,,ditemukan,belum,"DOI 10.17632/pbnw43s6kt.1. 1,015 GB tersebar dalam 305 berkas JPG lepas tanpa arsip - butuh 305 unduhan terpisah. TIDAK DIUNDUH karena: deskripsi menjanjikan 'manually annotated to create labelled patches', tetapi pemeriksaan daftar berkas menunjukkan NOL berkas non-gambar - tidak ada berkas anotasi sama sekali. Jadi isinya foto lapangan TANPA label, bertentangan dengan deskripsinya. Nilai rendah untuk pelatihan berlabel."
KEN-21-scabynet,ScabyNet: common scab detection in potato tubers (data pendukung),kentang,common scab (Streptomyces scabies) pada umbi - keparahan dan sifat morfologi,gambar,tidak dinyatakan,tidak dinyatakan,Swedish University of Agricultural Sciences (SLU),https://pmc.ncbi.nlm.nih.gov/articles/PMC10787732/,tidak dinyatakan,2024,2026-08-25,,,,terhalang-akun,tidak-berlaku,Pernyataan Data Availability makalah: 'The datasets generated and analyzed during the current study are not publicly available due to being obtained from a commercial breeding program but are available from the corresponding author on reasonable request.' Akses lewat permintaan perorangan ke penulis - tidak ditembus sesuai KETENTUAN bagian 2.1. Tidak ada repositori kode publik (GitHub/Zenodo) yang dicantumkan. Sayang karena common scab adalah kelas paling tipis di KEN-01 (hanya 60 gambar).
KEN-22-roboflow-potato-classification,"potato classification (Roboflow Universe, potato-defect-detection)",kentang,klasifikasi/deteksi cacat umbi kentang (rincian kelas di balik akun),gambar,format ekspor Roboflow (COCO/YOLO/VOC),1494,Roboflow Universe,https://universe.roboflow.com/potato-defect-detection/potato-classification-s4djh,tidak dinyatakan,2026,2026-08-25,,,,terhalang-akun,tidak-berlaku,1.494 gambar sumber terbuka plus model terlatih dan API. Unduhan Roboflow Universe memerlukan akun/kunci API - tidak ditembus sesuai KETENTUAN bagian 2.1. Metadata dicatat untuk penelusuran manual di kemudian hari. Relevan untuk sisi UMBI (deteksi cacat).
